lcl|contig0000369	245259
lcl|contig0000370	244896
lcl|contig0000371	244529
lcl|contig0000372	244396
lcl|contig0000373	243663
lcl|contig0000375	242747
lcl|contig0000377	242593
lcl|contig0000380	241976
lcl|contig0000381	242161
lcl|contig0000382	241953
lcl|contig0000383	242090
lcl|contig0000384	241633
lcl|contig0000385	241626
lcl|contig0000386	240987
lcl|contig0000387	241037
lcl|contig0000388	240553
lcl|contig0000389	240508
lcl|contig0000390	240327
lcl|contig0000394	239961
lcl|contig0000395	239931
lcl|contig0000396	239638
lcl|contig0000397	239409
lcl|contig0000398	239263
lcl|contig0000399	238617
lcl|contig0000400	238469
lcl|contig0000401	238442
lcl|contig0000402	238069
lcl|contig0000403	238210
lcl|contig0000405	238015
lcl|contig0000406	238032
lcl|contig0000407	237861
lcl|contig0000409	237707
lcl|contig0000410	237695
lcl|contig0000412	237333
lcl|contig0000413	237319
lcl|contig0000414	236674
lcl|contig0000416	236010
lcl|contig0000417	235661
lcl|contig0000418	235160
lcl|contig0000420	234254
lcl|contig0000421	234085
lcl|contig0000422	232960
lcl|contig0000423	232257
lcl|contig0000424	231937
lcl|contig0000425	231921
lcl|contig0000426	231590
lcl|contig0000427	231542
lcl|contig0000429	230276
lcl|contig0000430	230088
lcl|contig0000432	229771
lcl|contig0000433	229746
lcl|contig0000434	229417
lcl|contig0000436	229145
lcl|contig0000437	228304
lcl|contig0000438	228104
lcl|contig0000439	227692
lcl|contig0000440	227630
lcl|contig0000441	227404
lcl|contig0000442	227530
lcl|contig0000443	227598
lcl|contig0000444	227110
lcl|contig0000445	226955
lcl|contig0000446	226763
lcl|contig0000447	226606
lcl|contig0000448	226695
lcl|contig0000449	226454
lcl|contig0000450	226228
lcl|contig0000451	226067
lcl|contig0000452	225897
lcl|contig0000454	225532
lcl|contig0000455	225178
lcl|contig0000456	225614
lcl|contig0000457	225252
lcl|contig0000458	225093
lcl|contig0000459	225025
lcl|contig0000460	224991
lcl|contig0000462	224580
lcl|contig0000464	224101
lcl|contig0000465	223621
lcl|contig0000466	223884
lcl|contig0000467	222628
lcl|contig0000468	222251
lcl|contig0000469	221812
lcl|contig0000470	221518
lcl|contig0000471	221407
lcl|contig0000472	221337
lcl|contig0000473	221436
lcl|contig0000474	221334
lcl|contig0000475	221023
lcl|contig0000476	220677
lcl|contig0000477	220260
lcl|contig0000478	219968
lcl|contig0000479	219960
lcl|contig0000480	219979
lcl|contig0000482	219547
lcl|contig0000483	219366
lcl|contig0000484	219226
lcl|contig0000485	219201
lcl|contig0000486	219089
lcl|contig0000487	219030
lcl|contig0000488	218620
lcl|contig0000489	218664
lcl|contig0000490	218512
lcl|contig0000491	218580
lcl|contig0000492	218514
lcl|contig0000493	218456
lcl|contig0000494	218527
lcl|contig0000495	218158
lcl|contig0000496	217870
lcl|contig0000497	217543
lcl|contig0000498	217240
lcl|contig0000499	217154
lcl|contig0000500	216566
lcl|contig0000501	216336
lcl|contig0000502	216022
lcl|contig0000503	215809
lcl|contig0000505	215456
lcl|contig0000506	215331
lcl|contig0000507	214650
lcl|contig0000508	214723
lcl|contig0000509	214706
lcl|contig0000510	214263
lcl|contig0000511	213887
lcl|contig0000512	213806
lcl|contig0000513	213679
lcl|contig0000514	213967
lcl|contig0000515	213811
lcl|contig0000516	213428
lcl|contig0000517	213113
lcl|contig0000518	213073
lcl|contig0000519	212932
lcl|contig0000520	213156
lcl|contig0000521	212696
lcl|contig0000522	212326
lcl|contig0000523	212174
lcl|contig0000524	211971
lcl|contig0000525	212113
lcl|contig0000526	212060
lcl|contig0000527	211834
lcl|contig0000528	211911
lcl|contig0000529	211684
lcl|contig0000530	211789
lcl|contig0000531	211638
lcl|contig0000533	211591
lcl|contig0000534	211568
lcl|contig0000535	211504
lcl|contig0000536	211375
lcl|contig0000537	211302
lcl|contig0000538	210876
lcl|contig0000539	210892
lcl|contig0000540	210809
lcl|contig0000541	210766
lcl|contig0000542	210475
lcl|contig0000544	210619
lcl|contig0000545	209787
lcl|contig0000547	209654
lcl|contig0000548	209516
lcl|contig0000549	209360
lcl|contig0000550	209280
lcl|contig0000551	209047
lcl|contig0000552	209079
lcl|contig0000553	208872
lcl|contig0000554	209210
lcl|contig0000555	208863
lcl|contig0000556	208874
lcl|contig0000557	208617
lcl|contig0000558	208672
lcl|contig0000559	208475
lcl|contig0000560	208236
lcl|contig0000561	208359
lcl|contig0000562	207868
lcl|contig0000564	207792
lcl|contig0000565	207536
lcl|contig0000566	207611
lcl|contig0000567	207436
lcl|contig0000568	206808
lcl|contig0000569	206848
lcl|contig0000571	206846
lcl|contig0000572	206478
lcl|contig0000573	206277
lcl|contig0000574	206569
lcl|contig0000575	205847
lcl|contig0000576	205868
lcl|contig0000578	205507
lcl|contig0000579	205418
lcl|contig0000580	205141
lcl|contig0000581	205047
lcl|contig0000582	204880
lcl|contig0000584	204936
lcl|contig0000585	204606
lcl|contig0000586	204553
lcl|contig0000587	204299
lcl|contig0000588	204126
lcl|contig0000590	204032
lcl|contig0000591	204008
lcl|contig0000592	203605
lcl|contig0000594	203404
lcl|contig0000595	203265
lcl|contig0000596	203218
lcl|contig0000599	203098
lcl|contig0000600	202984
lcl|contig0000601	203049
lcl|contig0000602	203113
lcl|contig0000603	202993
lcl|contig0000604	202871
lcl|contig0000605	202741
lcl|contig0000606	202494
lcl|contig0000607	202291
lcl|contig0000608	202065
lcl|contig0000609	202260
lcl|contig0000610	201771
lcl|contig0000611	201775
lcl|contig0000612	201892
lcl|contig0000613	201737
lcl|contig0000614	201615
lcl|contig0000615	201373
lcl|contig0000616	201365
lcl|contig0000617	201524
lcl|contig0000618	201474
lcl|contig0000619	201202
lcl|contig0000620	201058
lcl|contig0000622	200972
lcl|contig0000623	200776
lcl|contig0000624	200912
lcl|contig0000625	200747
lcl|contig0000626	200254
lcl|contig0000627	200388
lcl|contig0000628	200162
lcl|contig0000629	200131
lcl|contig0000630	200213
lcl|contig0000632	200049
lcl|contig0000633	199839
lcl|contig0000634	199806
lcl|contig0000635	199831
lcl|contig0000636	199953
lcl|contig0000637	199711
lcl|contig0000638	199717
lcl|contig0000639	199544
lcl|contig0000640	199312
lcl|contig0000641	199170
lcl|contig0000642	199184
lcl|contig0000643	198952
lcl|contig0000644	199024
lcl|contig0000645	199008
lcl|contig0000646	198751
lcl|contig0000647	198677
lcl|contig0000648	198802
lcl|contig0000649	198405
lcl|contig0000650	198669
lcl|contig0000651	198341
lcl|contig0000652	198425
lcl|contig0000653	198003
lcl|contig0000656	197951
lcl|contig0000658	197745
lcl|contig0000659	197452
lcl|contig0000660	197386
lcl|contig0000661	197371
lcl|contig0000662	197043
lcl|contig0000663	197100
lcl|contig0000664	196853
lcl|contig0000666	196714
lcl|contig0000667	196673
lcl|contig0000668	196630
lcl|contig0000669	196436
lcl|contig0000670	196482
lcl|contig0000671	196337
lcl|contig0000672	196336
lcl|contig0000673	196254
lcl|contig0000674	196139
lcl|contig0000675	195822
lcl|contig0000676	195779
lcl|contig0000677	195701
lcl|contig0000678	195554
lcl|contig0000679	195128
lcl|contig0000680	195100
lcl|contig0000681	194694
lcl|contig0000682	194892
lcl|contig0000684	194568
lcl|contig0000686	194498
lcl|contig0000687	194155
lcl|contig0000688	194514
lcl|contig0000689	194069
lcl|contig0000690	194048
lcl|contig0000691	193090
lcl|contig0000692	193191
lcl|contig0000693	193146
lcl|contig0000695	193054
lcl|contig0000696	192855
lcl|contig0000698	192947
lcl|contig0000699	192430
lcl|contig0000700	192603
lcl|contig0000702	192216
lcl|contig0000703	192164
lcl|contig0000705	192190
lcl|contig0000707	191931
lcl|contig0000708	191672
lcl|contig0000709	191377
lcl|contig0000710	191209
lcl|contig0000711	191426
lcl|contig0000712	191123
lcl|contig0000713	191087
lcl|contig0000715	190894
lcl|contig0000716	190875
lcl|contig0000717	190958
lcl|contig0000718	190914
lcl|contig0000719	190754
lcl|contig0000720	190407
lcl|contig0000721	190086
lcl|contig0000722	190155
lcl|contig0000723	189949
lcl|contig0000724	189855
lcl|contig0000725	189636
lcl|contig0000727	189361
lcl|contig0000729	189131
lcl|contig0000730	189075
lcl|contig0000732	188860
lcl|contig0000733	188723
lcl|contig0000734	188677
lcl|contig0000735	188473
lcl|contig0000737	188271
lcl|contig0000738	188044
lcl|contig0000739	188000
lcl|contig0000740	187961
lcl|contig0000741	187809
lcl|contig0000742	187681
lcl|contig0000744	187532
lcl|contig0000745	187497
lcl|contig0000746	187096
lcl|contig0000747	187062
lcl|contig0000748	186794
lcl|contig0000749	186730
lcl|contig0000750	186805
lcl|contig0000751	186429
lcl|contig0000752	186196
lcl|contig0000753	185698
lcl|contig0000754	185706
lcl|contig0000755	185665
lcl|contig0000756	185245
lcl|contig0000757	185205
lcl|contig0000758	185015
lcl|contig0000759	184996
lcl|contig0000760	184901
lcl|contig0000761	184770
lcl|contig0000762	184630
lcl|contig0000764	184445
lcl|contig0000765	184394
lcl|contig0000766	184153
lcl|contig0000767	184231
lcl|contig0000768	184172
lcl|contig0000769	184011
lcl|contig0000770	184289
lcl|contig0000771	184140
lcl|contig0000772	183982
lcl|contig0000773	183573
lcl|contig0000774	183353
lcl|contig0000775	183252
lcl|contig0000776	183112
lcl|contig0000779	183120
lcl|contig0000780	182837
lcl|contig0000781	183168
lcl|contig0000782	183092
lcl|contig0000783	182786
lcl|contig0000784	182989
lcl|contig0000785	182711
lcl|contig0000786	182652
lcl|contig0000787	182529
lcl|contig0000788	182203
lcl|contig0000789	182219
lcl|contig0000790	181908
lcl|contig0000791	181891
lcl|contig0000792	181755
lcl|contig0000793	181657
lcl|contig0000794	181571
lcl|contig0000795	181294
lcl|contig0000796	181287
lcl|contig0000798	181163
lcl|contig0000799	180894
lcl|contig0000800	180748
lcl|contig0000801	180776
lcl|contig0000802	180484
lcl|contig0000803	180543
lcl|contig0000804	180585
lcl|contig0000805	180220
lcl|contig0000806	180335
lcl|contig0000807	180124
lcl|contig0000808	180047
lcl|contig0000809	179763
lcl|contig0000810	179837
lcl|contig0000811	179824
lcl|contig0000812	179643
lcl|contig0000813	179533
lcl|contig0000814	179274
lcl|contig0000816	179142
lcl|contig0000817	179144
lcl|contig0000818	179059
lcl|contig0000819	178976
lcl|contig0000820	178914
lcl|contig0000821	178850
lcl|contig0000822	178704
lcl|contig0000823	178441
lcl|contig0000824	178408
lcl|contig0000825	178268
lcl|contig0000826	178162
lcl|contig0000827	178019
lcl|contig0000828	177914
lcl|contig0000829	177708
lcl|contig0000830	177525
lcl|contig0000831	177445
lcl|contig0000832	177102
lcl|contig0000833	177385
lcl|contig0000834	177001
lcl|contig0000835	177049
lcl|contig0000836	176763
lcl|contig0000837	176815
lcl|contig0000838	176401
lcl|contig0000839	176416
lcl|contig0000840	176431
lcl|contig0000841	176217
lcl|contig0000842	176172
lcl|contig0000843	176160
lcl|contig0000844	176249
lcl|contig0000845	176032
lcl|contig0000847	175799
lcl|contig0000849	176003
lcl|contig0000850	175573
lcl|contig0000851	175686
lcl|contig0000852	175576
lcl|contig0000853	175700
lcl|contig0000854	175517
lcl|contig0000855	175438
lcl|contig0000856	175374
lcl|contig0000857	175370
lcl|contig0000858	175290
lcl|contig0000859	175139
lcl|contig0000860	175098
lcl|contig0000861	175067
lcl|contig0000862	175378
lcl|contig0000863	174889
lcl|contig0000865	174800
lcl|contig0000867	174618
lcl|contig0000868	174580
lcl|contig0000869	174558
lcl|contig0000870	174478
lcl|contig0000871	174264
lcl|contig0000872	174230
lcl|contig0000873	174279
lcl|contig0000876	174156
lcl|contig0000877	174047
lcl|contig0000878	174051
lcl|contig0000879	173719
lcl|contig0000880	173659
lcl|contig0000881	173745
lcl|contig0000882	173482
lcl|contig0000883	173510
lcl|contig0000884	173451
lcl|contig0000885	173151
lcl|contig0000886	172933
lcl|contig0000887	173064
lcl|contig0000889	172637
lcl|contig0000891	172713
lcl|contig0000892	172570
lcl|contig0000894	172421
lcl|contig0000896	172586
lcl|contig0000897	172473
lcl|contig0000898	172498
lcl|contig0000899	172219
lcl|contig0000900	172074
lcl|contig0000902	172375
lcl|contig0000903	171698
lcl|contig0000904	171746
lcl|contig0000906	171995
lcl|contig0000907	171331
lcl|contig0000908	171371
lcl|contig0000909	171242
lcl|contig0000910	171212
lcl|contig0000911	171050
lcl|contig0000912	171149
lcl|contig0000913	171041
lcl|contig0000914	170780
lcl|contig0000915	170845
lcl|contig0000916	170731
lcl|contig0000917	170634
lcl|contig0000918	170474
lcl|contig0000919	170409
lcl|contig0000920	170301
lcl|contig0000921	170218
lcl|contig0000922	170310
lcl|contig0000923	170325
lcl|contig0000924	170123
lcl|contig0000926	170191
lcl|contig0000927	169932
lcl|contig0000928	170014
lcl|contig0000929	169642
lcl|contig0000930	169634
lcl|contig0000931	169670
lcl|contig0000933	169230
lcl|contig0000934	169389
lcl|contig0000935	169296
lcl|contig0000936	169237
lcl|contig0000938	169021
lcl|contig0000939	168887
lcl|contig0000940	168927
lcl|contig0000941	168757
lcl|contig0000942	168753
lcl|contig0000943	168333
lcl|contig0000944	168308
lcl|contig0000945	168390
lcl|contig0000946	168329
lcl|contig0000947	168209
lcl|contig0000948	167990
lcl|contig0000949	167761
lcl|contig0000950	167849
lcl|contig0000951	167748
lcl|contig0000952	167759
lcl|contig0000955	167577
lcl|contig0000956	167559
lcl|contig0000957	167431
lcl|contig0000958	167201
lcl|contig0000959	167315
lcl|contig0000960	167143
lcl|contig0000961	167118
lcl|contig0000962	166917
lcl|contig0000963	166908
lcl|contig0000964	166864
lcl|contig0000965	166857
lcl|contig0000966	166717
lcl|contig0000967	166580
lcl|contig0000968	166642
lcl|contig0000969	166343
lcl|contig0000970	166244
lcl|contig0000971	165951
lcl|contig0000972	165979
lcl|contig0000974	165717
lcl|contig0000975	165304
lcl|contig0000976	165296
lcl|contig0000977	165031
lcl|contig0000978	165152
lcl|contig0000979	164970
lcl|contig0000980	165014
lcl|contig0000981	164716
lcl|contig0000982	164745
lcl|contig0000983	164559
lcl|contig0000984	164426
lcl|contig0000985	164404
lcl|contig0000986	164364
lcl|contig0000987	164247
lcl|contig0000988	164276
lcl|contig0000989	164204
lcl|contig0000990	164102
lcl|contig0000991	163850
lcl|contig0000992	163791
lcl|contig0000993	163711
lcl|contig0000994	163614
lcl|contig0000995	163425
lcl|contig0000996	163434
lcl|contig0000997	163248
lcl|contig0000998	163197
lcl|contig0000999	163114
lcl|contig0001000	163159
lcl|contig0001001	163078
lcl|contig0001002	162864
lcl|contig0001003	162983
lcl|contig0001004	162879
lcl|contig0001005	162744
lcl|contig0001006	162328
lcl|contig0001007	162446
lcl|contig0001009	162200
lcl|contig0001010	162011
lcl|contig0001011	162017
lcl|contig0001012	161860
lcl|contig0001013	161666
lcl|contig0001015	161492
lcl|contig0001017	161371
lcl|contig0001018	161515
lcl|contig0001019	161342
lcl|contig0001020	161226
lcl|contig0001022	161126
lcl|contig0001023	161249
lcl|contig0001024	160983
lcl|contig0001025	161003
lcl|contig0001026	160701
lcl|contig0001027	160455
lcl|contig0001028	160469
lcl|contig0001029	160417
lcl|contig0001030	160175
lcl|contig0001031	160412
lcl|contig0001032	160020
lcl|contig0001033	159909
lcl|contig0001034	159652
lcl|contig0001035	159771
lcl|contig0001036	159482
lcl|contig0001037	159506
lcl|contig0001038	159472
lcl|contig0001039	159426
lcl|contig0001040	159358
lcl|contig0001041	159283
lcl|contig0001042	159122
lcl|contig0001043	159189
lcl|contig0001044	159098
lcl|contig0001045	159110
lcl|contig0001046	159141
lcl|contig0001047	159139
lcl|contig0001048	159031
lcl|contig0001049	158990
lcl|contig0001050	158946
lcl|contig0001051	158835
lcl|contig0001052	158804
lcl|contig0001053	158793
lcl|contig0001054	158713
lcl|contig0001055	158761
lcl|contig0001056	158574
lcl|contig0001057	158561
lcl|contig0001058	158622
lcl|contig0001059	158767
lcl|contig0001060	158423
lcl|contig0001061	158416
lcl|contig0001062	158464
lcl|contig0001063	158764
lcl|contig0001064	158056
lcl|contig0001065	158159
lcl|contig0001066	158137
lcl|contig0001067	158073
lcl|contig0001068	157899
lcl|contig0001069	158152
lcl|contig0001070	157884
lcl|contig0001071	157780
lcl|contig0001072	157737
lcl|contig0001073	157581
lcl|contig0001074	157578
lcl|contig0001075	157241
lcl|contig0001076	157078
lcl|contig0001077	157039
lcl|contig0001078	157137
lcl|contig0001079	156956
lcl|contig0001080	156908
lcl|contig0001082	156734
lcl|contig0001083	156809
lcl|contig0001084	156799
lcl|contig0001085	156601
lcl|contig0001086	156616
lcl|contig0001087	156541
lcl|contig0001088	156549
lcl|contig0001089	156458
lcl|contig0001090	156469
lcl|contig0001091	156549
lcl|contig0001092	156057
lcl|contig0001093	156114
lcl|contig0001094	155936
lcl|contig0001095	156005
lcl|contig0001096	156113
lcl|contig0001097	156131
lcl|contig0001099	155679
lcl|contig0001100	155614
lcl|contig0001101	155569
lcl|contig0001102	155585
lcl|contig0001103	155389
lcl|contig0001104	155431
lcl|contig0001105	155244
lcl|contig0001106	155262
lcl|contig0001107	155442
lcl|contig0001108	155317
lcl|contig0001109	155055
lcl|contig0001110	154893
lcl|contig0001111	155099
lcl|contig0001112	154963
lcl|contig0001113	154820
lcl|contig0001114	154596
lcl|contig0001115	154449
lcl|contig0001116	154235
lcl|contig0001117	154342
lcl|contig0001118	154220
lcl|contig0001119	154245
lcl|contig0001120	154521
lcl|contig0001121	154021
lcl|contig0001122	154156
lcl|contig0001123	153957
lcl|contig0001124	153970
lcl|contig0001125	153851
lcl|contig0001126	153773
lcl|contig0001127	153977
lcl|contig0001128	153663
lcl|contig0001129	153755
lcl|contig0001130	153636
lcl|contig0001131	153563
lcl|contig0001132	153301
lcl|contig0001133	153317
lcl|contig0001134	153285
lcl|contig0001135	153197
lcl|contig0001136	152852
lcl|contig0001137	153010
lcl|contig0001138	152842
lcl|contig0001139	152845
lcl|contig0001140	152720
lcl|contig0001141	152569
lcl|contig0001142	152578
lcl|contig0001143	152508
lcl|contig0001144	152345
lcl|contig0001145	152408
lcl|contig0001146	152185
lcl|contig0001147	152244
lcl|contig0001148	152364
lcl|contig0001149	151955
lcl|contig0001150	151981
lcl|contig0001151	151703
lcl|contig0001152	151811
lcl|contig0001153	151728
lcl|contig0001154	151580
lcl|contig0001155	151618
lcl|contig0001156	151442
lcl|contig0001157	151479
lcl|contig0001158	151331
lcl|contig0001159	151381
lcl|contig0001160	151204
lcl|contig0001161	150970
lcl|contig0001162	151161
lcl|contig0001163	151007
lcl|contig0001164	150761
lcl|contig0001165	150931
lcl|contig0001166	150604
lcl|contig0001167	150599
lcl|contig0001168	150461
lcl|contig0001172	150082
lcl|contig0001173	150102
lcl|contig0001174	150228
lcl|contig0001175	150200
lcl|contig0001176	149927
lcl|contig0001177	149818
lcl|contig0001178	149783
lcl|contig0001179	149802
lcl|contig0001180	149740
lcl|contig0001181	149513
lcl|contig0001182	149296
lcl|contig0001183	149226
lcl|contig0001184	149215
lcl|contig0001185	149233
lcl|contig0001186	149236
lcl|contig0001187	149218
lcl|contig0001188	149016
lcl|contig0001189	148989
lcl|contig0001190	148907
lcl|contig0001191	149166
lcl|contig0001192	148800
lcl|contig0001193	148926
lcl|contig0001195	148855
lcl|contig0001196	148762
lcl|contig0001197	148696
lcl|contig0001198	148496
lcl|contig0001199	148487
lcl|contig0001200	148207
lcl|contig0001201	148043
lcl|contig0001202	148046
lcl|contig0001203	148022
lcl|contig0001204	148044
lcl|contig0001205	148006
lcl|contig0001206	147857
lcl|contig0001207	147733
lcl|contig0001208	147531
lcl|contig0001209	147658
lcl|contig0001210	147834
lcl|contig0001211	147569
lcl|contig0001212	147574
lcl|contig0001213	147571
lcl|contig0001215	147137
lcl|contig0001216	147133
lcl|contig0001217	147005
lcl|contig0001218	146956
lcl|contig0001219	146884
lcl|contig0001220	146945
lcl|contig0001221	146997
lcl|contig0001222	146844
lcl|contig0001223	146790
lcl|contig0001225	146636
lcl|contig0001226	146601
lcl|contig0001227	146491
lcl|contig0001228	146515
lcl|contig0001229	146458
lcl|contig0001230	146423
lcl|contig0001231	146336
lcl|contig0001232	146457
lcl|contig0001233	146003
lcl|contig0001234	145992
lcl|contig0001235	145938
lcl|contig0001236	146139
lcl|contig0001237	145882
lcl|contig0001238	145692
lcl|contig0001239	145826
